topology,tm_index,action,selected_K,k_paths,our_method_MLU,path_LP_opt_MLU,strict_full_mcf_MLU,path_LP_PR,strict_full_mcf_PR,DB,decision_ms,mcf_status,condition_compliant
sprintlink,274,EMERGENCY,50,8,0.7251511385001138,0.585679631605364,0.5856796316053638,0.8076656030862345,0.8076656030862344,0.0031506312450057,92.5,Optimal,True
sprintlink,275,EMERGENCY,50,8,0.7303628522818115,0.5915239630119166,0.5915239630119166,0.8099042293345942,0.8099042293345942,0.0042615343809839,96.2,Optimal,True
sprintlink,276,EMERGENCY,50,8,0.7419785864007474,0.5942473310889489,0.5942473310889489,0.8008955271493402,0.8008955271493402,0.0031361854677104,91.7,Optimal,True
sprintlink,277,KEEP_PREVIOUS_ROUTING,0,8,0.7604132982712958,0.6096837063921486,0.6096837063921485,0.8017793846822354,0.8017793846822352,0.0,10.6,Optimal,True
sprintlink,278,KEEP_PREVIOUS_ROUTING,0,8,0.7547843979509676,0.5994459891059031,0.5994459891059031,0.7941949922828748,0.7941949922828748,0.0,10.5,Optimal,True
sprintlink,279,KEEP_PREVIOUS_ROUTING,0,8,0.7579606632256543,0.6066017605733303,0.6066017605733302,0.8003077072520021,0.800307707252002,0.0,10.5,Optimal,True
sprintlink,280,EMERGENCY,50,8,0.757840787082435,0.6153806061023063,0.6153806061023062,0.812018324418012,0.8120183244180119,0.002932089479172,96.7,Optimal,True
sprintlink,281,KEEP_PREVIOUS_ROUTING,0,8,0.7866721619311842,0.6346930500004797,0.6346930500004796,0.8068075631942864,0.8068075631942861,0.0,11.1,Optimal,True
sprintlink,282,KEEP_PREVIOUS_ROUTING,0,8,0.803436698598118,0.645942929690344,0.6459429296903438,0.8039748879002191,0.8039748879002189,0.0,10.6,Optimal,True
sprintlink,283,KEEP_PREVIOUS_ROUTING,0,8,0.8216206928165739,0.6533928112995754,0.6533928112995753,0.7952487285339644,0.7952487285339643,0.0,10.5,Optimal,True
sprintlink,284,KEEP_PREVIOUS_ROUTING,0,8,0.8502325813491936,0.6733812199613918,0.6733812199613916,0.7919964898226262,0.7919964898226259,0.0,10.5,Optimal,True
sprintlink,285,KEEP_PREVIOUS_ROUTING,0,8,0.8617725163467203,0.6883878693166801,0.68838786931668,0.7988046221698236,0.7988046221698235,0.0,10.5,Optimal,True
sprintlink,286,KEEP_PREVIOUS_ROUTING,0,8,0.864352865769306,0.6931420538710894,0.6931420538710894,0.8019202357293828,0.8019202357293828,0.0,10.5,Optimal,True
sprintlink,287,KEEP_PREVIOUS_ROUTING,0,8,0.9155890456137106,0.7297604877843579,0.7297604877843578,0.7970393390794736,0.7970393390794734,0.0,11.2,Optimal,True
sprintlink,288,KEEP_PREVIOUS_ROUTING,0,8,0.905881658712022,0.7194541391831065,0.7194541391831063,0.7942032298192491,0.7942032298192488,0.0,10.9,Optimal,True
sprintlink,289,KEEP_PREVIOUS_ROUTING,0,8,0.9239255700926856,0.7342373726933153,0.7342373726933153,0.7946932052326019,0.7946932052326019,0.0,11.1,Optimal,True
sprintlink,290,KEEP_PREVIOUS_ROUTING,0,8,0.9260464389395596,0.7311048846237109,0.7311048846237108,0.7894905200012632,0.7894905200012631,0.0,10.6,Optimal,True
sprintlink,291,KEEP_PREVIOUS_ROUTING,0,8,0.9401345265459904,0.7415534053418966,0.7415534053418965,0.7887737173809887,0.7887737173809886,0.0,10.5,Optimal,True
sprintlink,292,KEEP_PREVIOUS_ROUTING,0,8,0.9592297022038324,0.7597584723503633,0.7597584723503633,0.7920506116572668,0.7920506116572668,0.0,10.5,Optimal,True
sprintlink,293,KEEP_PREVIOUS_ROUTING,0,8,0.937582146831378,0.7483731811047185,0.7483731811047184,0.7981947860610359,0.7981947860610358,0.0,10.5,Optimal,True
sprintlink,294,KEEP_PREVIOUS_ROUTING,0,8,0.9730526678024196,0.7755420530861974,0.7755420530861972,0.797019605154274,0.7970196051542737,0.0,10.6,Optimal,True
